#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 06 15 21 50 110  3.0  3.4  0.15 99.00  3.10 999 1006.1  19.0  17.7  19.0 99.0 99.00
2016 06 15 22 50 114  3.5  3.9  0.10 99.00  3.00 999 1005.7  19.1  17.5  19.1 99.0 99.00
2016 06 15 23 50 124  4.8  5.1  0.10 99.00  3.21 999 1005.8  19.1  17.4  19.1 99.0 99.00
2016 06 16 00 50 128  5.7  6.2 99.00 99.00 99.00 999 1005.0  18.7  17.1  18.7 99.0 99.00
2016 06 16 01 50 144  6.8  7.8  0.12 99.00  2.92 999 1003.8  19.1  16.5  18.8 99.0 99.00
2016 06 16 02 50 161  7.5  9.2  0.19 99.00  2.31 999 1002.8  19.1  16.0  18.3 99.0 99.00
2016 06 16 03 50 322  3.3  4.2  0.22 99.00  2.49 999 1005.1  18.5  15.9  17.4 99.0 99.00
2016 06 16 04 50 318  2.9  3.4  0.21 99.00  2.46 999 1004.9  17.6  15.8  17.6 99.0 99.00
2016 06 16 05 50 355  0.8  1.5  0.23 99.00  2.65 999 1005.4  17.2  15.8  17.2 99.0 99.00
2016 06 16 06 50 279  5.7  6.8  0.22 99.00  2.73 999 1005.5  17.9  15.8  17.8 99.0 99.00
2016 06 16 07 50 280  4.0  4.6  0.22 99.00  2.43 999 1005.4  17.5  15.7  16.5 99.0 99.00
2016 06 16 08 50 283  5.0  5.6  0.17 99.00  2.51 999 1005.0  17.1  15.6  16.3 99.0 99.00
2016 06 16 09 50 270  4.8  5.3  0.15 99.00  2.65 999 1005.4  17.0  15.5  16.1 99.0 99.00
2016 06 16 10 50 339  6.9  9.1  0.20 99.00  2.45 999 1006.4  16.6  15.3  16.0 99.0 99.00
2016 06 16 11 50   6  7.8  8.9  0.23 99.00  2.49 999 1006.7  14.8  15.2  14.8 99.0 99.00
2016 06 16 12 50 352  6.9  9.3  0.39  2.74  2.63   9 1007.9  14.7  14.9  14.7 99.0 99.00
2016 06 16 13 50 356  8.8 10.7  0.65  3.13  2.96  37 1008.5  14.8  14.8  14.7 99.0 99.00
2016 06 16 14 50 344  9.5 11.6  0.83  4.17  3.41  48 1008.8  14.8  14.6  14.4 99.0 99.00
2016 06 16 15 50 328  8.6 11.0  1.02  4.55  3.77  39 1009.4  14.6  14.4  14.4 99.0 99.00
2016 06 16 16 50 334  8.7 11.0  1.15  5.00  4.01  46 1010.0  14.4  14.3  14.2 99.0 99.00
2016 06 16 17 50 340  9.0 11.0  1.38  5.56  4.56  43 1010.5  14.2  14.2  13.9 99.0 99.00
2016 06 16 18 50 344  9.8 11.8  1.72  6.67  5.03  52 1010.7  14.1  14.2  13.9 99.0 99.00
2016 06 16 19 50 340 10.7 12.6  1.67  5.56  5.02  43 1010.6  14.0  14.1  14.0 99.0 99.00
2016 06 16 20 50 335 10.8 13.3  1.74  6.67  5.17  47 1011.2  14.0  13.9  14.0 99.0 99.00
2016 06 16 21 50 345 10.0 12.6  1.63  6.67  5.07  45 1011.8  14.2  13.7  14.0 99.0 99.00
2016 06 16 22 50 348  9.2 10.5  1.57  7.14  5.04  50 1011.8  14.3  13.6  13.8 99.0 99.00
2016 06 16 23 50 353  7.8  9.2  1.40  6.67  4.85  40 1012.4  14.3  13.6  13.6 99.0 99.00
2016 06 17 00 50 327  7.4  8.6  1.30  6.25  4.89  36 1012.5  14.1  13.5  13.6 99.0 99.00
2016 06 17 01 50 358  7.0  8.7  1.22  6.67  4.75  41 1012.6  14.1  13.5  13.5 99.0 99.00
2016 06 17 02 50 345  5.8  6.8  1.15  6.25  4.74  35 1013.4  14.1  13.5  13.6 99.0 99.00
2016 06 17 03 50   3  6.1  7.0  1.06  6.25  4.52  37 1013.5  14.2  13.5  13.6 99.0 99.00
2016 06 17 04 50 353  5.7  6.5  1.00  5.88  4.44  33 1013.9  14.2  13.5  13.8 99.0 99.00
2016 06 17 05 50 358  5.5  6.3  0.87  5.88  4.22  37 1014.1  14.2  13.5  13.8 99.0 99.00
2016 06 17 06 50  17  5.4  6.3  0.84  5.56  4.31  40 1014.3  14.2  13.5  13.8 99.0 99.00
2016 06 17 07 50  19  6.2  7.1  0.78  5.56  4.08  42 1014.7  14.1  13.5  13.8 99.0 99.00
2016 06 17 08 50  24  4.4  5.2  0.74  5.26  3.98  35 1015.0  14.2  13.4  13.9 99.0 99.00
2016 06 17 09 50  27  3.7  4.0  0.62  5.00  3.89  45 1015.4  14.5  13.4  14.1 99.0 99.00
2016 06 17 10 50  32  3.9  4.5  0.57  5.00  4.02  31 1016.3  14.6  13.3  13.9 99.0 99.00
2016 06 17 12 50  35  3.1  3.5  0.46  5.00  3.90  44 1017.6  14.5  13.4  13.7 99.0 99.00
2016 06 17 13 50  30  2.0  2.3  0.41  5.00  3.91  36 1018.0  14.5  13.5  13.6 99.0 99.00
2016 06 17 14 50 348  3.6  4.0  0.36  4.76  3.87  42 1018.4  14.5  13.7  13.9 99.0 99.00
2016 06 17 15 50   1  3.2  3.7  0.31  4.76  3.73  42 1018.7  14.4  13.9  13.9 99.0 99.00
2016 06 17 17 50   1  4.0  4.5  0.27  4.55  3.62  29 1018.8  14.8  14.3  14.1 99.0 99.00
2016 06 17 18 50 350  4.2  4.7  0.23 99.00  3.48 999 1018.7  15.0  14.3  14.2 99.0 99.00
2016 06 17 19 50 352  4.9  5.7  0.22 99.00  3.14 999 1018.9  15.3  14.4  14.2 99.0 99.00
2016 06 17 20 50 353  5.1  6.0  0.24 99.00  2.86 999 1019.2  15.6  14.4  13.7 99.0 99.00
2016 06 17 21 50   5  4.9  5.6  0.26  2.47  2.84  22 1019.1  15.8  14.5  13.4 99.0 99.00
2016 06 17 22 50  13  4.0  4.3  0.25  2.86  2.86   2 1018.9  15.7  14.4  13.1 99.0 99.00
2016 06 17 23 50  21  3.7  4.1  0.23 99.00  2.77 999 1018.6  15.8  14.4  13.1 99.0 99.00
2016 06 18 00 50  22  3.1  3.4  0.23 99.00  2.86 999 1018.5  15.8  14.4  13.1 99.0 99.00
2016 06 18 01 50  26  3.5  3.8  0.24 99.00  2.98 999 1018.6  16.3  14.4  12.4 99.0 99.00
2016 06 18 02 50  28  3.6  4.2  0.21 99.00  2.89 999 1019.5  16.6  14.3  12.4 99.0 99.00
2016 06 18 04 50  33  2.7  2.8  0.17 99.00  2.87 999 1020.0  16.6  14.2  12.1 99.0 99.00
2016 06 18 05 50  45  2.1  2.5  0.16 99.00  2.83 999 1019.7  16.9  14.1  11.6 99.0 99.00
2016 06 18 06 50  47  2.2  2.5  0.13 99.00  2.80 999 1019.5  17.0  14.1  11.3 99.0 99.00
2016 06 18 07 50   1  2.8  3.1  0.13 99.00  3.06 999 1020.5  16.0  14.0  12.8 99.0 99.00
2016 06 18 08 50  21  1.9  2.5  0.11 99.00  3.06 999 1020.4  15.6  14.0  13.2 99.0 99.00
2016 06 18 09 50  24  2.0  2.2  0.10 99.00  2.96 999 1021.1  15.9  13.9  12.2 99.0 99.00
2016 06 18 10 50 346  2.1  2.4  0.10 99.00  3.10 999 1022.9  15.3  13.9  13.1 99.0 99.00
2016 06 18 11 50   5  1.2  1.4  0.09 99.00  3.04 999 1023.2  15.7  13.9  12.7 99.0 99.00
2016 06 18 12 50  34  2.5  2.9  0.09 99.00  2.98 999 1023.4  15.5  14.0  12.8 99.0 99.00
2016 06 18 13 50  36  0.8  1.6  0.08 99.00  3.09 999 1023.4  16.4  14.2  13.2 99.0 99.00
2016 06 18 14 50  68  1.4  1.7  0.08 99.00  3.14 999 1023.6  16.2  14.7  13.7 99.0 99.00
2016 06 18 15 50  50  1.3  1.5  0.08 99.00  3.21 999 1023.8  16.5  15.4  14.6 99.0 99.00
2016 06 18 16 50  93  0.6  0.9  0.07 99.00  3.05 999 1024.2  17.3  16.4  15.3 99.0 99.00
2016 06 18 17 50 163  0.5  0.8  0.07 99.00  3.12 999 1024.1  18.5  16.7  16.4 99.0 99.00
2016 06 18 18 50 238  0.9  1.1  0.09 99.00  3.47 999 1024.1  19.6  16.9  17.1 99.0 99.00
2016 06 18 19 50 238  1.0  1.6  0.07 99.00  3.19 999 1023.8  19.8  17.2  17.8 99.0 99.00
2016 06 18 20 50 269  1.1  1.2  0.07 99.00  2.99 999 1023.4  20.1  17.5  17.6 99.0 99.00
2016 06 18 21 50 319  1.7  2.0  0.07 99.00  3.28 999 1023.3  20.3  18.5  18.3 99.0 99.00
2016 06 18 22 50   1  2.0  2.2  0.07 99.00  2.98 999 1022.7  19.9  18.8  18.3 99.0 99.00
2016 06 18 23 50  39  2.0  2.1  0.06 99.00  3.25 999 1022.4  20.2  18.9  18.3 99.0 99.00
2016 06 19 00 50  39  1.5  1.7  0.06 99.00  3.41 999 1022.8  20.1  18.8  18.0 99.0 99.00
2016 06 19 01 50  52  2.0  2.1  0.07 99.00  3.17 999 1022.9  19.9  18.7  17.8 99.0 99.00
2016 06 19 02 50  97  3.6  4.5  0.07 99.00  3.30 999 1023.1  19.4  18.4  17.3 99.0 99.00
2016 06 19 03 50 109  3.1  3.4  0.08 99.00  3.20 999 1023.3  17.7  17.3  16.7 99.0 99.00
2016 06 19 04 50 124  2.7  3.3  0.08 99.00  3.09 999 1023.3  17.4  16.7  16.4 99.0 99.00
2016 06 19 05 50 144  2.2  2.4  0.07 99.00  2.96 999 1023.2  18.0  16.3  15.8 99.0 99.00
2016 06 19 06 50 139  3.4  3.7  0.07 99.00  2.87 999 1022.7  17.7  16.2  15.0 99.0 99.00
2016 06 19 07 50 166  1.7  2.2  0.08 99.00  2.88 999 1022.7  17.5  15.8  14.4 99.0 99.00
2016 06 19 08 50 202  3.1  3.7  0.07 99.00  2.72 999 1022.8  18.5  15.8  14.0 99.0 99.00
2016 06 19 09 50 218  1.2  1.5  0.06 99.00  2.63 999 1023.2  18.2  15.9  14.1 99.0 99.00
2016 06 19 10 50 128  1.5  1.8  0.05 99.00  2.74 999 1023.6  17.8  15.7  14.5 99.0 99.00
2016 06 19 11 50 150  2.4  2.6  0.04 99.00  2.92 999 1023.4  17.5  15.5  15.7 99.0 99.00
2016 06 19 12 50 165  3.2  3.6  0.06 99.00  2.88 999 1023.3  17.2  15.7  15.7 99.0 99.00
2016 06 19 13 50 171  3.7  4.0  0.04 99.00  3.33 999 1023.6  17.5  15.9  15.8 99.0 99.00
2016 06 19 14 50 169  3.4  3.7  0.06 99.00  4.17 999 1023.3  17.3  15.9  15.8 99.0 99.00
2016 06 19 15 50 159  3.0  3.4  0.06 99.00  2.46 999 1023.5  17.5  16.1  16.0 99.0 99.00
2016 06 19 16 50 163  4.3  4.8  0.06 99.00  2.41 999 1022.9  18.0  16.3  16.0 99.0 99.00
2016 06 19 17 50 158  4.4  4.9  0.07 99.00  2.59 999 1022.1  18.2  16.4  16.0 99.0 99.00
2016 06 19 18 50 156  4.4  4.8  0.09 99.00  2.63 999 1021.6  18.8  16.5  15.9 99.0 99.00
2016 06 19 19 50 149  3.7  3.9  0.09 99.00  2.35 999 1021.3  19.0  16.7  16.1 99.0 99.00
2016 06 19 20 50 132  3.4  3.6  0.11 99.00  2.36 999 1020.7  19.3  17.0  16.2 99.0 99.00
2016 06 19 21 50 130  3.5  3.9  0.12 99.00  2.50 999 1020.1  19.6  17.1  16.4 99.0 99.00
2016 06 19 22 50 144  3.7  3.9  0.10 99.00  2.52 999 1019.6  20.1  17.3  16.3 99.0 99.00
2016 06 19 23 50 151  3.6  4.0  0.09 99.00  2.53 999 1019.3  20.2  17.4  16.9 99.0 99.00
2016 06 20 00 50 164  5.2  5.7  0.10 99.00  3.02 999 1018.8  20.5  17.4  16.5 99.0 99.00
2016 06 20 01 50 164  4.7  5.0  0.10 99.00  2.82 999 1018.5  20.0  17.2  16.7 99.0 99.00
2016 06 20 02 50 168  5.2  5.6  0.11 99.00  2.44 999 1017.9  19.7  17.0  16.8 99.0 99.00
2016 06 20 03 50 184  5.3  5.9  0.14 99.00  2.52 999 1017.9  20.0  16.8  16.8 99.0 99.00
2016 06 20 04 50 181  4.8  5.2  0.15 99.00  2.48 999 1018.2  19.4  16.6  16.8 99.0 99.00
2016 06 20 05 50 185  4.6  4.9  0.16 99.00  2.49 999 1018.0  20.0  16.4  16.6 99.0 99.00
2016 06 20 06 50 180  5.3  5.8  0.14 99.00  2.55 999 1017.5  19.5  16.3  16.7 99.0 99.00
2016 06 20 07 50 182  5.4  6.0  0.18 99.00  2.56 999 1017.3  19.3  16.3  17.0 99.0 99.00
2016 06 20 09 50 186  5.8  6.6  0.31  2.60  2.71 151 1017.3  18.8  16.0  17.8 99.0 99.00
2016 06 20 10 50 188  6.5  7.3  0.36  3.13  2.92 163 1017.0  19.1  15.9  17.8 99.0 99.00
2016 06 20 11 50 191  7.0  7.9  0.48  3.33  3.05 165 1016.6  19.2  15.9  17.9 99.0 99.00
2016 06 20 12 50 192  7.3  8.2  0.54  3.33  3.09 168 1016.1  19.0  15.8  17.7 99.0 99.00
2016 06 20 13 50 188  8.3  9.3  0.55  3.33  3.08 169 1015.8  19.6  15.7  18.1 99.0 99.00
2016 06 20 14 50 191  7.8  9.2  0.58  3.57  3.14 158 1015.4  19.6  15.8  17.9 99.0 99.00
2016 06 20 15 50 180  6.8  8.6  0.61  3.85  3.39 148 1015.1  18.2  15.7  17.4 99.0 99.00
2016 06 20 16 50 201  5.3  6.0  0.64  3.85  3.32 143 1015.3  18.8  15.7  18.0 99.0 99.00
2016 06 20 17 50 215  4.2  4.6  0.58  3.85  3.38 151 1015.3  18.5  15.7  17.6 99.0 99.00
2016 06 20 18 50 193  3.1  3.5  0.49  3.70  3.37 148 1015.1  18.3  16.1  17.6 99.0 99.00
2016 06 20 19 50 224  2.7  3.3  0.43  3.57  3.29 179 1014.5  19.7  16.7  18.4 99.0 99.00
2016 06 20 20 50 267  1.3  1.7  0.46  3.85  3.49 164 1014.6  19.7  17.3  18.2 99.0 99.00
2016 06 20 21 50 336  2.6  3.3  0.40  4.17  3.46 206 1014.6  22.1  18.6  18.3 99.0 99.00
2016 06 20 22 50  30  4.4  4.8  0.37  4.17  3.54 238 1014.3  21.9  18.0  16.7 99.0 99.00
2016 06 20 23 50  15  3.7  3.9  0.30  3.70  3.55 282 1014.6  20.3  17.2  15.4 99.0 99.00
2016 06 21 00 50 346  2.7  3.0  0.31  3.45  3.56 297 1014.6  19.5  17.0  15.1 99.0 99.00
2016 06 21 01 50 327  2.2  2.3  0.28  4.00  3.47 235 1014.7  19.0  16.6  14.6 99.0 99.00
2016 06 21 02 50 306  3.1  3.5  0.28  3.85  3.43 239 1015.3  18.5  16.5  14.0 99.0 99.00
2016 06 21 04 50 319  6.7  7.5  0.32  3.70  3.07 305 1015.6  19.6  16.1  13.2 99.0 99.00
2016 06 21 05 50 298  5.4  6.3  0.42  3.70  3.17 333 1015.7  18.9  16.0  13.4 99.0 99.00
2016 06 21 06 50 282  3.5  3.8  0.46  3.85  3.30 314 1015.5  17.7  15.9  14.1 99.0 99.00
2016 06 21 07 50 283  4.3  4.7  0.37  3.85  3.26 303 1015.2  17.7  15.9  14.3 99.0 99.00
2016 06 21 08 50 297  5.2  5.8  0.31  3.45  3.09 319 1014.9  17.5  15.9  14.5 99.0 99.00
2016 06 21 09 50 298  4.7  5.3  0.31  3.33  3.07 339 1015.0  17.0  15.8  14.7 99.0 99.00
2016 06 21 10 50 304  5.1  5.8  0.37  3.57  3.09 358 1015.0  17.0  15.8  14.2 99.0 99.00
2016 06 21 11 50 301  5.7  6.5  0.40  3.45  2.99 354 1014.9  16.8  15.7  14.2 99.0 99.00
2016 06 21 12 50 294  5.4  6.0  0.43  3.57  2.91 350 1015.1  16.8  15.7  14.3 99.0 99.00
2016 06 21 13 50 300  5.5  6.2  0.37  3.45  3.04 351 1015.3  16.7  15.7  14.0 99.0 99.00
2016 06 21 14 50 303  5.3  6.1  0.39  3.57  3.05  16 1015.4  16.8  15.7  14.2 99.0 99.00
2016 06 21 15 50 298  4.5  5.3  0.38  2.94  2.92 351 1015.5  16.9  15.8  14.3 99.0 99.00
2016 06 21 16 50 275  2.4  2.7  0.34  2.94  2.89 332 1015.6  17.1  16.0  14.6 99.0 99.00
2016 06 21 17 50 259  1.6  1.8  0.30  3.13  2.94   3 1015.0  17.5  16.4  14.8 99.0 99.00
2016 06 21 18 50 194  2.2  2.6  0.26  3.33  3.00 316 1014.4  18.2  16.9  14.6 99.0 99.00
2016 06 21 20 50 157  3.4  3.8  0.18 99.00  3.12 999 1013.2  18.3  17.3  15.7 99.0 99.00
2016 06 21 21 50 152  4.0  4.5  0.14 99.00  3.16 999 1012.6  18.5  17.4  14.3 99.0 99.00
2016 06 21 22 50 161  4.7  5.2  0.10 99.00  3.25 999 1011.8  18.7  17.4  13.8 99.0 99.00
2016 06 21 23 50 168  4.9  5.6  0.10 99.00  3.57 999 1011.6  18.4  17.2  14.8 99.0 99.00
2016 06 22 00 50 169  5.1  5.8  0.12 99.00  2.99 999 1011.5  18.1  16.8  14.7 99.0 99.00
2016 06 22 01 50 181  5.0  5.9  0.10 99.00  2.76 999 1011.8  18.1  16.6  14.3 99.0 99.00
2016 06 22 02 50 186  5.3  5.8  0.13 99.00  2.31 999 1011.9  18.0  16.4  14.3 99.0 99.00
2016 06 22 03 50 190  5.4  6.1  0.15 99.00  2.58 999 1011.9  18.1  16.2  14.9 99.0 99.00
2016 06 22 04 50 198  5.3  6.1 99.00 99.00 99.00 999 1011.7  18.3  16.2  14.6 99.0 99.00
2016 06 22 05 50 210  5.7  6.6  0.17 99.00  2.38 999 1011.6  17.9  16.1  15.6 99.0 99.00
2016 06 22 06 50 234  3.2  3.5  0.20 99.00  2.63 999 1011.5  17.9  15.9  15.2 99.0 99.00
2016 06 22 07 50 238  2.5  2.9  0.16 99.00  2.61 999 1011.4  17.6  16.0  15.5 99.0 99.00
2016 06 22 08 50 271  3.5  3.9  0.16 99.00  2.57 999 1012.0  17.6  16.0  15.2 99.0 99.00
2016 06 22 09 50 303  2.2  2.5  0.11 99.00  2.59 999 1012.1  17.4  15.9  15.3 99.0 99.00
2016 06 22 10 50 322  1.5  1.7  0.09 99.00  2.58 999 1013.0  17.5  15.9  15.3 99.0 99.00
2016 06 22 11 50  35  2.4  2.7  0.07 99.00  2.60 999 1012.8  17.3  15.9  15.0 99.0 99.00
2016 06 22 12 50 101  1.8  2.0  0.08 99.00  2.72 999 1012.6  16.6  16.0  14.9 99.0 99.00
2016 06 22 13 50 117  3.0  3.5  0.07 99.00  2.74 999 1012.4  16.6  16.0  14.9 99.0 99.00
2016 06 22 14 50  86  3.1  3.5  0.06 99.00  3.13 999 1012.2  16.3  16.0  15.7 99.0 99.00
2016 06 22 15 50 138  2.2  2.4  0.06 99.00  3.21 999 1012.6  16.5  16.0  15.9 99.0 99.00
2016 06 22 16 50 133  3.0  4.1  0.05 99.00  3.01 999 1012.5  16.7  16.1  16.2 99.0 99.00
2016 06 22 17 50 172  3.0  3.3  0.06 99.00  3.24 999 1012.0  17.4  16.3  15.9 99.0 99.00
2016 06 22 18 50 175  2.9  3.3  0.06 99.00  3.48 999 1012.0  17.9  16.5  16.4 99.0 99.00
2016 06 22 19 50 174  1.4  1.8  0.12 99.00  3.48 999 1011.9  18.9  17.4  16.8 99.0 99.00
2016 06 22 20 50 151  3.0  3.3  0.07 99.00  2.40 999 1011.4  18.3  17.7  17.6 99.0 99.00
2016 06 22 21 50 154  4.0  4.4  0.09 99.00  2.77 999 1011.1  17.8  17.2  17.8 99.0 99.00
2016 06 22 22 50 148  3.2  3.8  0.12 99.00  2.86 999 1010.7  18.0  17.1  18.0 99.0 99.00
2016 06 22 23 50 182  4.3  7.1  0.14 99.00  2.76 999 1011.0  18.1  16.9  18.1 99.0 99.00
2016 06 23 00 50 142  3.8  4.5  0.12 99.00  3.20 999 1009.7  17.9  16.7  17.9 99.0 99.00
2016 06 23 01 50 122  2.6  3.0  0.09 99.00  3.02 999 1008.8  17.4  16.7  17.4 99.0 99.00
2016 06 23 02 50 115  2.1  2.4  0.07 99.00  2.80 999 1009.5  17.2  16.7  17.2 99.0 99.00
2016 06 23 03 50  57  3.3  4.0  0.07 99.00  3.19 999 1008.9  17.3  16.6  17.3 99.0 99.00
2016 06 23 04 50  54  3.3  3.7  0.05 99.00  2.96 999 1009.0  17.1  16.6  17.1 99.0 99.00
2016 06 23 05 50  44  3.4  3.9  0.05 99.00  3.09 999 1009.1  17.1  16.6  17.1 99.0 99.00
2016 06 23 06 50  48  3.5  3.9  0.05 99.00  3.55 999 1008.9  17.3  16.5  17.3 99.0 99.00
2016 06 23 07 50  58  1.9  2.5  0.06 99.00  3.88 999 1008.1  16.8  16.5  16.8 99.0 99.00
2016 06 23 09 50   5  1.5  2.2  0.05 99.00  3.08 999 1009.1  16.8  16.5  16.8 99.0 99.00
2016 06 23 10 50  60  3.1  3.4  0.04 99.00  3.09 999 1008.9  17.2  16.5  17.2 99.0 99.00
2016 06 23 11 50  70  2.6  3.1  0.04 99.00  3.06 999 1009.5  17.1  16.5  17.0 99.0 99.00
2016 06 23 12 50  62  2.6  2.9  0.05 99.00  3.06 999 1010.3  17.6  16.5  17.2 99.0 99.00
2016 06 23 13 50  56  6.8  8.1  0.19 99.00  2.46 999 1011.0  16.4  16.3  15.1 99.0 99.00
2016 06 23 14 50  61  6.4  7.8  0.42  3.13  3.11  58 1011.4  15.7  16.2  15.2 99.0 99.00
2016 06 23 15 50  75  4.8  5.9  0.45  3.85  3.30  37 1011.7  16.2  16.1  15.1 99.0 99.00
2016 06 23 16 50  97  2.4  3.1  0.51  3.70  3.50  32 1011.9  16.5  16.2  15.4 99.0 99.00
2016 06 23 17 50  14  5.2  6.0  0.46  3.70  3.45  49 1012.4  16.6  16.5  16.0 99.0 99.00
2016 06 23 18 50  38  5.8  7.1  0.51  4.17  3.51  67 1012.5  16.5  16.5  15.5 99.0 99.00
2016 06 23 19 50  27  5.5  6.2  0.62  3.85  3.38  50 1012.6  16.9  16.5  15.8 99.0 99.00
2016 06 23 20 50  10  4.2  5.0  0.53  3.70  3.25  54 1013.2  16.9  16.6  16.1 99.0 99.00
2016 06 23 21 50  12  4.2  5.0  0.49  3.57  3.15  46 1013.0  16.9  16.6  16.1 99.0 99.00
2016 06 23 22 50  21  6.3  7.5  0.45  3.57  3.15  43 1012.9  17.1  16.6  16.0 99.0 99.00
2016 06 23 23 50  17  7.6  8.5  0.49  3.33  2.99  39 1013.1  17.0  16.6  15.3 99.0 99.00
2016 06 24 00 50  30  7.9  9.4  0.55  3.57  3.12  39 1013.3  17.2  16.6  14.8 99.0 99.00
2016 06 24 01 50  31  7.6  8.6  0.60  3.70  3.19  41 1013.8  17.4  16.5  13.7 99.0 99.00
2016 06 24 02 50  32  6.3  7.4  0.63  3.85  3.39  37 1014.4  17.3  16.4  14.1 99.0 99.00
2016 06 24 03 50  40  5.7  6.5  0.54  4.17  3.44  22 1014.7  17.1  16.2  14.6 99.0 99.00
2016 06 24 04 50  40  4.7  5.9  0.54  4.35  3.71  25 1015.2  17.1  16.1  15.1 99.0 99.00
2016 06 24 05 50  35  3.8  4.1  0.53  4.17  3.82  17 1015.6  16.8  15.9  15.7 99.0 99.00
2016 06 24 06 50  47  2.8  3.4  0.45  4.55  3.85  20 1016.0  17.3  15.9  15.7 99.0 99.00
2016 06 24 07 50  71  3.5  3.8  0.43  4.35  3.76  14 1015.9  17.7  16.0  15.6 99.0 99.00
2016 06 24 08 50  60  3.5  3.8  0.40  4.35  3.73   3 1016.1  17.3  16.2  15.8 99.0 99.00
2016 06 24 09 50  51  3.3  3.7  0.35  4.35  3.65  10 1016.2  17.0  16.3  15.9 99.0 99.00
2016 06 24 10 50  60  4.2  4.8  0.36  4.00  3.53   8 1016.5  17.0  16.3  15.7 99.0 99.00
2016 06 24 11 50  68  3.3  3.9  0.33  3.85  3.37  15 1017.5  17.2  16.3  15.4 99.0 99.00
2016 06 24 12 50  76  3.3  3.8  0.32  4.00  3.32  14 1017.8  17.2  16.3  15.1 99.0 99.00
2016 06 24 13 50  93  3.0  3.4  0.32  3.70  3.26  16 1018.7  17.1  16.3  15.5 99.0 99.00
2016 06 24 14 50 102  2.6  3.0  0.28  3.57  3.14  16 1018.9  17.2  16.4  15.4 99.0 99.00
2016 06 24 15 50 121  1.3  1.7  0.25  3.33  3.00  14 1019.3  17.5  16.7  15.5 99.0 99.00
2016 06 24 16 50 101  1.2  1.6  0.24 99.00  2.97 999 1019.5  17.8  17.3  16.1 99.0 99.00
2016 06 24 17 50  73  1.3  1.5  0.21 99.00  2.95 999 1019.4  18.6  18.4  16.0 99.0 99.00
2016 06 24 18 50  53  0.5  0.8  0.20 99.00  3.09 999 1019.1  19.5  19.3  15.9 99.0 99.00
2016 06 24 19 50   2  0.6  0.9  0.16 99.00  2.89 999 1018.9  20.5  20.9  15.2 99.0 99.00
2016 06 24 20 50 306  2.2  2.6  0.13 99.00  2.92 999 1018.9  20.8  20.1  15.8 99.0 99.00
2016 06 24 21 50 341  1.8  2.2  0.12 99.00  3.25 999 1018.6  20.1  19.9  17.5 99.0 99.00
2016 06 24 22 50 351  1.1  1.5  0.11 99.00  3.35 999 1018.0  20.1  19.8  18.4 99.0 99.00
2016 06 24 23 50  22  1.3  1.5  0.10 99.00  3.30 999 1017.7  19.9  19.6  18.4 99.0 99.00
2016 06 25 00 50  59  1.4  1.6  0.11 99.00  3.41 999 1017.7  19.6  19.5  18.3 99.0 99.00
2016 06 25 01 50  78  2.0  2.7  0.10 99.00  3.32 999 1017.9  18.9  19.3  18.6 99.0 99.00
2016 06 25 02 50  91  3.3  3.8  0.08 99.00  3.18 999 1018.3  18.9  18.7  17.7 99.0 99.00
2016 06 25 03 50  96  2.5  2.8  0.08 99.00  3.16 999 1018.3  18.6  18.4  17.3 99.0 99.00
2016 06 25 04 50 106  2.8  3.1  0.09 99.00  3.30 999 1018.5  18.4  18.2  17.2 99.0 99.00
2016 06 25 05 50 119  3.0  3.3  0.07 99.00  3.23 999 1018.3  18.5  17.9  16.0 99.0 99.00
2016 06 25 06 50 122  2.8  3.1  0.08 99.00  2.90 999 1018.1  18.6  17.6  16.3 99.0 99.00
2016 06 25 07 50 126  3.7  4.1  0.10 99.00  3.48 999 1018.0  18.8  17.4  16.0 99.0 99.00
2016 06 25 08 50 129  3.9  4.5  0.07 99.00  2.64 999 1018.0  18.5  17.3  16.6 99.0 99.00
2016 06 25 09 50 139  3.7  4.1  0.08 99.00  2.47 999 1018.1  18.4  17.2  17.0 99.0 99.00
2016 06 25 10 50 133  3.3  3.7  0.07 99.00  2.53 999 1018.5  18.2  17.1  17.0 99.0 99.00
2016 06 25 11 50 150  4.4  4.9  0.07 99.00  2.46 999 1018.7  18.6  16.9  17.3 99.0 99.00
2016 06 25 12 50 164  4.8  5.5  0.10 99.00  2.30 999 1019.3  18.7  16.9  17.2 99.0 99.00
2016 06 25 13 50 160  4.9  5.6  0.18 99.00  2.44 999 1019.3  18.6  16.8  16.7 99.0 99.00
2016 06 25 14 50 144  4.6  5.1  0.20 99.00  2.59 999 1019.2  18.5  17.0  16.9 99.0 99.00
2016 06 25 15 50 144  5.5  6.2  0.25  2.74  2.65 133 1018.7  18.9  17.2  16.6 99.0 99.00
2016 06 25 16 50 137  4.6  5.1  0.28  3.03  2.74 131 1018.8  19.0  17.3  16.9 99.0 99.00
2016 06 25 17 50 141  5.4  6.0  0.25  3.03  2.76 127 1018.0  19.8  17.4  16.9 99.0 99.00
2016 06 25 18 50 138  5.2  5.8  0.35  3.23  2.98 156 1017.9  20.2  17.6  16.9 99.0 99.00
